file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/76/sndLHC.Genie-TGeant4_dig.root, runId: 1752483034, local_event: 37, eventId: 1, earliest veto hit time: 0.72 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/76/sndLHC.Genie-TGeant4_dig.root, runId: 1752483034, local_event: 53, eventId: 1, earliest veto hit time: 0.72 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/76/sndLHC.Genie-TGeant4_dig.root, runId: 1752483034, local_event: 56, eventId: 1, earliest veto hit time: 0.34 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/77/sndLHC.Genie-TGeant4_dig.root, runId: 1752483046, local_event: 8, eventId: 1, earliest veto hit time: 0.61 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/77/sndLHC.Genie-TGeant4_dig.root, runId: 1752483046, local_event: 18, eventId: 1, earliest veto hit time: 0.71 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/77/sndLHC.Genie-TGeant4_dig.root, runId: 1752483046, local_event: 49, eventId: 1, earliest veto hit time: 0.92 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/79/sndLHC.Genie-TGeant4_dig.root, runId: 1752483049, local_event: 7, eventId: 1, earliest veto hit time: 0.84 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/80/sndLHC.Genie-TGeant4_dig.root, runId: 1752483047, local_event: 19, eventId: 1, earliest veto hit time: 0.58 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/81/sndLHC.Genie-TGeant4_dig.root, runId: 1752483059, local_event: 58, eventId: 1, earliest veto hit time: 0.91 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/84/sndLHC.Genie-TGeant4_dig.root, runId: 1752483085, local_event: 18, eventId: 1, earliest veto hit time: 1.00 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/85/sndLHC.Genie-TGeant4_dig.root, runId: 1752483057, local_event: 2, eventId: 1, earliest veto hit time: 0.50 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/85/sndLHC.Genie-TGeant4_dig.root, runId: 1752483057, local_event: 4, eventId: 1, earliest veto hit time: 0.94 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/86/sndLHC.Genie-TGeant4_dig.root, runId: 1752483055, local_event: 26, eventId: 1, earliest veto hit time: 0.78 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/87/sndLHC.Genie-TGeant4_dig.root, runId: 1752483040, local_event: 23, eventId: 1, earliest veto hit time: 0.99 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/87/sndLHC.Genie-TGeant4_dig.root, runId: 1752483040, local_event: 35, eventId: 1, earliest veto hit time: 0.77 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/87/sndLHC.Genie-TGeant4_dig.root, runId: 1752483040, local_event: 37, eventId: 1, earliest veto hit time: 0.98 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/89/sndLHC.Genie-TGeant4_dig.root, runId: 1752483061, local_event: 19, eventId: 1, earliest veto hit time: 0.96 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/89/sndLHC.Genie-TGeant4_dig.root, runId: 1752483061, local_event: 36, eventId: 1, earliest veto hit time: 0.98 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/91/sndLHC.Genie-TGeant4_dig.root, runId: 1752483054, local_event: 2, eventId: 1, earliest veto hit time: 0.41 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/92/sndLHC.Genie-TGeant4_dig.root, runId: 1752483059, local_event: 48, eventId: 1, earliest veto hit time: 0.38 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/93/sndLHC.Genie-TGeant4_dig.root, runId: 1752483058, local_event: 11, eventId: 1, earliest veto hit time: 0.82 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/93/sndLHC.Genie-TGeant4_dig.root, runId: 1752483058, local_event: 29, eventId: 1, earliest veto hit time: 0.86 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/94/sndLHC.Genie-TGeant4_dig.root, runId: 1752483060, local_event: 7, eventId: 1, earliest veto hit time: 0.98 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/95/sndLHC.Genie-TGeant4_dig.root, runId: 1752483056, local_event: 5, eventId: 1, earliest veto hit time: 0.30 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/95/sndLHC.Genie-TGeant4_dig.root, runId: 1752483056, local_event: 52, eventId: 1, earliest veto hit time: 0.84 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/96/sndLHC.Genie-TGeant4_dig.root, runId: 1752483050, local_event: 1, eventId: 1, earliest veto hit time: 0.85 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/96/sndLHC.Genie-TGeant4_dig.root, runId: 1752483050, local_event: 7, eventId: 1, earliest veto hit time: 0.61 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/96/sndLHC.Genie-TGeant4_dig.root, runId: 1752483050, local_event: 11, eventId: 1, earliest veto hit time: 0.88 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/96/sndLHC.Genie-TGeant4_dig.root, runId: 1752483050, local_event: 46, eventId: 1, earliest veto hit time: 0.81 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/96/sndLHC.Genie-TGeant4_dig.root, runId: 1752483050, local_event: 55, eventId: 1, earliest veto hit time: 0.92 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/98/sndLHC.Genie-TGeant4_dig.root, runId: 1752483054, local_event: 27, eventId: 1, earliest veto hit time: 0.52 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/98/sndLHC.Genie-TGeant4_dig.root, runId: 1752483054, local_event: 32, eventId: 1, earliest veto hit time: 0.68 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/99/sndLHC.Genie-TGeant4_dig.root, runId: 1752483060, local_event: 19, eventId: 1, earliest veto hit time: 0.72 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/99/sndLHC.Genie-TGeant4_dig.root, runId: 1752483060, local_event: 32, eventId: 1, earliest veto hit time: 0.91 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/100/sndLHC.Genie-TGeant4_dig.root, runId: 1752483059, local_event: 14, eventId: 1, earliest veto hit time: 0.60 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/100/sndLHC.Genie-TGeant4_dig.root, runId: 1752483059, local_event: 31, eventId: 1, earliest veto hit time: 0.94 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/101/sndLHC.Genie-TGeant4_dig.root, runId: 1752483067, local_event: 23, eventId: 1, earliest veto hit time: 0.92 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/102/sndLHC.Genie-TGeant4_dig.root, runId: 1752483059, local_event: 24, eventId: 1, earliest veto hit time: 0.89 [ns]
file: root://eospublic.cern.ch//eos/experiment/sndlhc/MonteCarlo/Neutrinos/Genie/2024/nu12/volume_volTarget/104/sndLHC.Genie-TGeant4_dig.root, runId: 1752483062, local_event: 11, eventId: 1, earliest veto hit time: 1.00 [ns]
